0.9999930664489958	2.201127302945949e-08	2.201127302945949e-08	2.201127302945949e-08	2.201127302945949e-08	2.201127302945949e-08	2.201127302945949e-08	6.779472093073524e-06	2.201127302945949e-08
0.9999830285287884	3.1841409402672675e-08	3.1841409402672675e-08	3.1841409402672675e-08	3.1841409402672675e-08	3.1841409402672675e-08	3.1841409402672675e-08	1.6748581345805824e-05	3.1841409402672675e-08
0.9999910750359928	3.210418707623476e-08	3.210418707623476e-08	3.210418707623476e-08	3.210418707623476e-08	3.210418707623476e-08	3.210418707623476e-08	8.70023469765962e-06	3.210418707623476e-08
0.9999915072176823	2.252727405228603e-08	2.252727405228603e-08	2.252727405228603e-08	2.252727405228603e-08	2.252727405228603e-08	2.252727405228603e-08	8.33509139934583e-06	2.252727405228603e-08
0.0006934248973013816	0.998394362694697	1.1955601677610028e-06	0.0009050390469950791	1.1955601677610028e-06	1.1955601677610028e-06	1.1955601677610028e-06	1.1955601677610028e-06	1.1955601677610028e-06
0.000411754477482177	0.999227960354721	1.3910624239262736e-06	0.0003519387932533472	1.3910624239262736e-06	1.3910624239262736e-06	1.3910624239262736e-06	1.3910624239262736e-06	1.3910624239262736e-06
0.00036806152898211905	0.9921970955855791	1.3631908480819222e-06	0.007426663740350313	1.3631908480819222e-06	1.3631908480819222e-06	1.3631908480819222e-06	1.3631908480819222e-06	1.3631908480819222e-06
0.0004114634466629564	0.9988919251861903	1.2506487740515392e-06	0.0006891074745023981	1.2506487740515392e-06	1.2506487740515392e-06	1.2506487740515392e-06	1.2506487740515392e-06	1.2506487740515392e-06
8.976302113604977e-08	8.976302113604977e-08	0.9999586192472563	8.976302113604977e-08	8.976302113604977e-08	4.0752411595766596e-05	8.976302113604977e-08	8.976302113604977e-08	8.976302113604977e-08
1.2106143274510794e-07	1.2106143274510794e-07	0.9994703562317402	1.2106143274510794e-07	1.2106143274510794e-07	0.0005287963382306314	1.2106143274510794e-07	1.2106143274510794e-07	1.2106143274510794e-07
1.1825621746845368e-07	1.1825621746845368e-07	0.9999937324204742	1.1825621746845368e-07	1.1825621746845368e-07	5.439786003548869e-06	1.1825621746845368e-07	1.1825621746845368e-07	1.1825621746845368e-07
8.260649939676604e-08	8.260649939676604e-08	0.9998225612392957	8.260649939676604e-08	8.260649939676604e-08	0.0001768605152084761	8.260649939676604e-08	8.260649939676604e-08	8.260649939676604e-08
0.007042253521126761	0.007042253521126761	0.007042253521126761	0.007042253521126761	0.9436619718309859	0.007042253521126761	0.007042253521126761	0.007042253521126761	0.007042253521126761
0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.8461538461538461	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232
0.00014781966001478197	0.00014781966001478197	0.00014781966001478197	0.00014781966001478197	0.9988174427198817	0.00014781966001478197	0.00014781966001478197	0.00014781966001478197	0.00014781966001478197
0.012195121951219513	0.012195121951219513	0.012195121951219513	0.012195121951219513	0.9024390243902439	0.012195121951219513	0.012195121951219513	0.012195121951219513	0.012195121951219513
0.008620689655172414	0.008620689655172414	0.9310344827586207	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414
0.007142857142857143	0.007142857142857143	0.9428571428571428	0.007142857142857143	0.007142857142857143	0.007142857142857143	0.007142857142857143	0.007142857142857143	0.007142857142857143
0.012345679012345678	0.012345679012345678	0.9012345679012346	0.012345679012345678	0.012345679012345678	0.012345679012345678	0.012345679012345678	0.012345679012345678	0.012345679012345678
0.00014916467780429595	0.00014916467780429595	0.9988066825775657	0.00014916467780429595	0.00014916467780429595	0.00014916467780429595	0.00014916467780429595	0.00014916467780429595	0.00014916467780429595
0.00014365752047119666	0.00014365752047119666	0.00014365752047119666	0.00014365752047119666	0.00014365752047119666	0.00014365752047119666	0.9988507398362304	0.00014365752047119666	0.00014365752047119666
0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.6363636363636364	0.045454545454545456	0.045454545454545456
0.04	0.04	0.04	0.04	0.04	0.04	0.68	0.04	0.04
0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.7575757575757576	0.030303030303030304	0.030303030303030304
0.03225806451612903	0.03225806451612903	0.03225806451612903	0.03225806451612903	0.03225806451612903	0.03225806451612903	0.03225806451612903	0.7419354838709677	0.03225806451612903
0.03225806451612903	0.03225806451612903	0.03225806451612903	0.03225806451612903	0.03225806451612903	0.03225806451612903	0.03225806451612903	0.7419354838709677	0.03225806451612903
0.00014398848092152627	0.00014398848092152627	0.00014398848092152627	0.00014398848092152627	0.00014398848092152627	0.00014398848092152627	0.00014398848092152627	0.9988480921526278	0.00014398848092152627
0.029411764705882353	0.029411764705882353	0.029411764705882353	0.029411764705882353	0.029411764705882353	0.029411764705882353	0.029411764705882353	0.7647058823529411	0.029411764705882353
0.0004038772213247173	0.0004038772213247173	0.0004038772213247173	0.0004038772213247173	0.0004038772213247173	0.0004038772213247173	0.0004038772213247173	0.0004038772213247173	0.9967689822294022
0.0008583690987124463	0.0008583690987124463	0.0008583690987124463	0.0008583690987124463	0.0008583690987124463	0.0008583690987124463	0.0008583690987124463	0.0008583690987124463	0.9931330472103004
0.00025608194622279127	0.00025608194622279127	0.00025608194622279127	0.00025608194622279127	0.00025608194622279127	0.00025608194622279127	0.00025608194622279127	0.00025608194622279127	0.9979513444302177
0.0010351966873706005	0.0010351966873706005	0.0010351966873706005	0.0010351966873706005	0.0010351966873706005	0.0010351966873706005	0.0010351966873706005	0.0010351966873706005	0.9917184265010351
0.00047824007651841227	0.9961740793878527	0.00047824007651841227	0.00047824007651841227	0.00047824007651841227	0.00047824007651841227	0.00047824007651841227	0.00047824007651841227	0.00047824007651841227
0.0006472491909385113	0.9948220064724919	0.0006472491909385113	0.0006472491909385113	0.0006472491909385113	0.0006472491909385113	0.0006472491909385113	0.0006472491909385113	0.0006472491909385113
0.0005305039787798408	0.9957559681697613	0.0005305039787798408	0.0005305039787798408	0.0005305039787798408	0.0005305039787798408	0.0005305039787798408	0.0005305039787798408	0.0005305039787798408
0.00033433634236041456	0.9973253092611167	0.00033433634236041456	0.00033433634236041456	0.00033433634236041456	0.00033433634236041456	0.00033433634236041456	0.00033433634236041456	0.00033433634236041456
